MLBAM,First,Last,Bats,Throws,M,D,Y
502474,Brett,Kinning,R,R,12,30,1983
502475,Jedon,Matthews,R,R,12,07,1987
488860,Shane,Erb,R,R,05,03,1987
461235,Brandon,Moss,L,R,9,16,1983
502478,Cole,Rohrbough,L,L,05,23,1987
502479,Stephen,Shults,R,R,12,27,1986
461231,Michael,Galloway,R,R,5,9,1981
461233,Luis,Villarreal,L,L,12,20,1979
435724,Jeff,Winchester,R,R,1,21,1980
460019,William,Delage,L,L,7,12,1984
460018,Todd,Davison,R,R,10,07,1983
136422,Chris,Michalak,L,L,1,04,1971
425778,Matt,Hensley,R,R,8,18,1978
464351,Kelvin,Pichardo,R,R,10,13,1985
466918,Manuel,Corpas,R,R,12,03,1982
425774,Dallas,McPherson,L,R,7,23,1980
595470,Jerod,Yakubik,L,L,11,30,1987
439849,Fernando,Rios,R,R,12,15,1978
542258,Carlos,Melo,R,R,02,27,1991
425773,Casey,Kotchman,L,L,2,22,1983
460014,Yahmed,Yema,L,L,9,03,1984
446481,Sean,Rodriguez,R,R,4,26,1985
544519,John,Allman,R,R,04,18,1985
544518,Michael,Lennox,R,R,08,25,1989
446486,Harold,Eckert,R,R,7,18,1977
446339,Jeremiah,Piepkorn,R,R,2,18,1981
446488,Scott,Rice,L,L,9,21,1981
446337,Eric,Niesen,L,L,09,04,1985
446334,Evan,Longoria,R,R,10,07,1985
446335,Erick,Monzon,R,R,11,30,1981
446332,David,Kopp,R,R,10,22,1985
446333,Eddie,Kunz,R,R,04,08,1986
544515,Chia-Chu,Chen,L,R,04,07,1989
441451,Omar,Ramirez,R,R,11,02,1970
571951,Bryan,Mitchell,L,R,04,19,1991
469799,Froilan,Ramirez,R,R,5,31,1984
591689,Anderson,Gerdel,R,R,7,19,1991
469791,Simon,Ferrer,R,R,6,24,1980
469796,Rafael,Delossantos,R,R,2,17,1985
469795,Steven,Rowe,R,R,7,17,1980
444422,Vic,Buttler,L,L,8,12,1980
444424,Jeremy,Cook,R,R,5,11,1978
444425,Christopher,Bass,R,R,10,18,1981
502698,Wilberto,Ortiz,R,R,11,30,1985
430660,Jesse,Harper,R,R,11,11,1980
444428,Clay,Tichota,R,R,11,26,1981
444429,Evan,Tierce,L,L,7,19,1982
502694,Andrew,Mead,R,R,4,17,1984
502695,Ryan,Kussmaul,R,R,09,19,1986
502692,Andrew,Beshenich,R,R,2,25,1988
502693,Kipp,Schutz,L,L,03,21,1988
520508,Justin,Phillips,L,L,07,20,1984
598158,Drew,Poulk,R,R,03,14,1988
449468,Josh,Kreuzer,R,R,9,28,1982
449463,John,Birtwell,R,R,9,04,1979
449461,Vincent,Blue,L,R,2,08,1983
449460,Kaulana,Kuhaulua,R,R,1,30,1980
519072,Iden,Nazario,L,L,03,28,1989
519071,Reynaldo,Navarro,B,R,12,22,1989
458638,Mike,McCuistion,L,R,5,14,1982
456479,Nelson,Hiraldo,R,R,9,17,1983
519074,Eric,Neitz,L,L,04,24,1984
519075,Hector,Nelo,R,R,11,05,1986
446152,Gerardo,Cabrera,R,R,12,23,1983
543141,Bryan,Evans,R,R,2,25,1987
453156,Brooks,Brown,L,R,6,20,1985
458637,Federico,Baez,R,R,8,04,1981
458630,Nicholas,Martin,L,L,03,05,1980
453152,Jordan,Abruzzo,B,R,08,02,1984
458633,Jason,Weintraub,R,R,8,13,1982
559094,Gerald,Hall,B,R,07,09,1988
593422,Ellis,Jimenez,R,R,6,26,1992
119608,Mike,Mussina,L,R,12,08,1968
488864,Lyndon,Estill,R,R,03,29,1987
541634,Jose,Lopez,R,R,05,08,1990
541637,Kenny,Hart,R,R,03,21,1990
541636,Reginald,Lampe,R,R,03,01,1990
541631,Ernesto,Genoves,R,R,06,04,1991
541633,Nestor,Santana,R,R,05,30,1990
541632,Raymer,Lopez,R,R,03,31,1991
541639,Franklin,Diaz,B,R,07,20,1990
541638,Michael,Acevedo,R,R,12,05,1990
456070,Luis,Miguel,R,R,1,07,1987
544019,Mike,Perconte,R,R,03,18,1986
594271,Jorge,Padron,L,L,7,20,1986
464433,Juan,Francisco,B,R,6,24,1987
593139,Mesac,Laguna,R,R,1,12,1992
593138,Enyelber,Vivas,R,R,8,26,1992
420673,Matt,Watson,L,R,9,05,1978
500348,Juan,Torres,R,R,10,07,1988
592911,Sergio,Espinosa,L,L,1,2,1986
593133,David,Encarnacion,R,R,11,2,1990
593132,Michael,Alamanzar,R,R,2,16,1991
593135,Orlando,Ramirez,R,R,5,4,1992
593134,Luis,Jolly,R,R,3,21,1993
593137,Erick,Salcedo,B,R,6,28,1993
476134,Brian,Omogrosso,R,R,4,26,1984
463026,Pedro,Moreno,R,R,7,30,1985
346848,John,Grabow,L,L,11,04,1978
456076,Sandi,De La Cruz,R,R,6,11,1987
460075,Ryan,Braun,R,R,11,17,1983
346847,Joe,Beimel,L,L,4,19,1977
346846,Carlos,Valderrama,R,R,11,30,1977
453558,Aaron,Walker,L,L,2,04,1982
468518,Bienvenido,Arias,L,L,11,15,1987
465079,Ramon,Hernandez,R,R,8,25,1986
456079,Jorge,De la Cruz,R,R,10,02,1985
468512,Nelson,Arriechi,L,L,11,28,1985
465073,Jose,Urena,R,R,6,8,1981
465070,Wascar,Solano,R,R,2,05,1985
465071,Juan,Rafael,R,R,12,04,1985
468516,Nelson,Liriano,L,L,12,06,1987
465077,Alexis,De La Rosa,R,R,05,04,1985
468514,Gabriel,Garcia,L,L,10,03,1986
465075,Jenzo,Acevedo,R,R,1,15,1987
489265,Sergio,Romo,R,R,3,04,1983
458091,Kristopher,Rochelle,R,R,09,22,1984
489267,Adam,Rosales,R,R,5,20,1983
489266,Jovan,Rosa,R,R,10,26,1987
458094,Daniel,Stange,R,R,12,22,1985
489260,Timothy,Rodriguez,R,R,1,24,1987
489262,Ryan,Rohlinger,R,R,10,07,1983
449111,Jonathan,Beltre,L,L,7,7,1980
468334,Jose,Rivero,B,R,3,30,1988
594711,Alfredo,Zambrano,R,R,8,20,1993
461820,Matt,Rogelstad,L,R,9,13,1982
448228,Omar,Pena,R,R,3,02,1982
448229,Clifford,Davis,R,R,12,31,1984
461825,Russell,Brocato,R,R,11,9,1982
451585,Samuel,Demel,R,R,10,23,1985
501224,Guillermo,Toribio,B,R,3,03,1987
461826,Gerald,Plexico,L,L,2,24,1980
461829,Gio,Gonzalez,R,L,9,19,1985
592774,Cody,Stanley,L,R,12,21,1988
448220,Cibney,Bello,L,R,9,10,1982
594861,Austin,Hubbard,R,R,06,14,1988
448226,Luis,Sabino,B,R,5,24,1983
448227,Eric,Grimm,B,R,4,30,1981
448224,Luis,Ramirez,R,R,6,09,1982
592775,Sammie,Starr,R,R,05,31,1988
400129,Juan,Diaz,R,R,2,19,1974
400128,Alex,Sanchez,L,L,8,26,1976
572245,Brenden,Webb,L,L,02,24,1990
442480,Jake,Thrower,B,R,11,19,1975
459948,Chad,Decker,L,L,5,14,1984
572241,David,Washington,L,L,11,20,1990
400121,Victor,Martinez,B,R,12,23,1978
400120,Chris,Coste,R,R,2,04,1973
457707,Trevor,Bell,L,R,10,12,1986
445172,Chris,Westervelt,R,R,11,20,1981
400125,Jesus,Colome,R,R,12,23,1977
400124,Zach,Sorensen,B,R,1,03,1977
459943,Jeff,Clement,L,R,8,21,1983
400126,Delvin,James,R,R,1,3,1978
444882,Josh,Whitesell,L,L,4,14,1982
444883,Jorge,Morales,R,R,5,16,1983
592608,Andrew,Oldfield,B,R,11,17,1987
472093,Jose,Sandoval,R,R,8,25,1969
444886,Zach,McClellan,R,R,11,25,1978
471862,Edward,Rodriguez,R,R,10,06,1984
444884,Chris,Ray,R,R,1,12,1982
573031,Clinton,McKinney,R,R,11,17,1986
450291,Ryan,Rote,R,R,8,08,1982
477390,Pedro,Camara,L,L,,,
573038,Ryan,Mollica,L,R,02,25,1986
458899,Brad,Blackwell,R,R,5,08,1982
406873,Bud,Smith,L,L,10,23,1979
453849,Calvin,Hayes,R,R,3,21,1984
406874,Joe,Nelson,R,R,10,25,1974
406876,Lance,Davis,R,L,9,01,1976
458890,Jose,Garcia,R,R,6,02,1981
406878,Brian,Roberts,B,R,10,09,1977
458892,Aaron,Wideman,R,L,6,08,1985
458894,Josh,Rainwater,R,R,4,09,1985
458895,Shaun,Cumberland,L,R,8,01,1984
543967,Enrique,Rosario,R,R,06,23,1991
458897,Jim,Paduch,R,R,11,02,1982
124696,Ernie,Young,R,R,7,08,1969
592267,Anthony,Dischler,R,R,03,06,1989
124695,Eric,Young,R,R,5,18,1967
445219,Adam,Parliament,R,R,12,16,1985
491904,Todd,Lietz,R,R,12,21,1982
474071,Brandon,Garner,R,R,8,27,1986
445216,Daniel,McCutchen,R,R,9,26,1982
445210,Victor,Ferrante,R,R,12,06,1984
445211,Tony,Festa,L,R,12,01,1980
592268,Deshun,Dixon,R,L,09,20,1991
445213,Brandon,Kintzler,R,R,8,1,1984
542331,Felix,Cespedes,R,R,04,30,1991
534428,Esmailin,Caridad,R,R,10,28,1983
542333,Francique,Charles,R,R,02,28,1989
571481,Kyle,Bellows,R,R,08,19,1988
574988,Philip,Rorabaugh,R,R,10,05,1986
430906,Donnie,Murphy,R,R,3,10,1983
460101,Christopher,Robinson,R,R,5,12,1984
502408,Darin,McDonald,R,R,11,03,1987
460070,James,Avery,R,R,6,10,1984
458929,Manuel,Brea,R,R,4,6,1984
112388,Roger,Clemens,R,R,8,04,1962
543560,Shayne,Moody,R,R,10,24,1984
542337,Anderson,Moscat,R,R,05,31,1989
474384,Nathan,Freiman,R,R,12,31,1986
542590,Albert,Campos,R,R,02,04,1991
112381,Royce,Clayton,R,R,1,02,1970
467734,Cesar,Cordido,R,R,9,10,1985
462855,Eider,Torres,B,R,1,16,1983
469802,Luis,Perez,L,L,1,20,1985
470490,Joel,Naughton,L,R,8,27,1986
124523,Tony,Womack,L,R,9,25,1969
462851,Renee,Cortez,R,R,12,09,1982
470497,Carlos J,Garcia,R,R,6,22,1985
469805,Raul,Romero,R,R,5,05,1986
469804,Jose,Jimenez,L,L,3,23,1987
425818,Boof,Bonser,R,R,10,14,1981
469809,Rafael,Gil,R,R,10,03,1985
469808,Rayon,Lampe,R,R,11,20,1986
553882,Omar,Narvaez,B,R,02,10,1992
542286,Carlos,Tineo,R,R,03,12,1991
542594,Amilcar,Medrano,R,R,08,24,1989
501569,Samuel,Martinez,R,R,7,06,1987
501568,Gerinson,Perez,R,R,4,08,1988
425768,Angel,Guzman,R,R,12,14,1981
501561,Edgar,Garzon,R,R,8,24,1986
501560,Wary,Polanco,R,R,3,01,1988
501563,Simon,Castro,R,R,4,09,1988
425769,Eliezer,Alfonzo,R,R,2,07,1979
501565,Stiven,Osuna,R,R,5,05,1987
501564,Alexis,Lara,R,R,3,23,1987
501567,Ruben,Martinez,R,R,9,15,1986
501566,Rafael,Fernandez,L,L,8,03,1988
506692,Danilo,Alvarez,R,R,01,14,1990
542599,Ramon,Cespedes,R,R,11,01,1990
506690,Jesus,Aguilera,R,R,08,09,1987
506691,Frank,Almonte,R,R,01,24,1989
506696,Ryan,Ariail,L,L,10,16,1984
506694,Jeffry,Antigua,R,L,06,23,1990
460005,Justin,Tordi,R,R,4,09,1984
519105,Jarrod,Parker,R,R,11,24,1988
543332,Terry,Hose,R,R,04,15,1986
502975,Jackson,Brennan,R,R,8,28,1982
595436,Hampton,Tignor,R,R,08,31,1987
430587,Taylor,Buchholz,R,R,10,13,1981
574191,Henry,Mendez,R,R,04,12,1989
595402,Adam,Schrader,R,R,03,10,1987
459769,Jesse,Brownell,R,R,3,15,1982
451575,Aaron,Brown,R,R,05,25,1986
451576,Derek,Bruce,R,R,8,03,1982
451577,Greg,Burns,L,L,11,07,1986
435062,Howie,Kendrick,R,R,7,12,1983
451572,Henry,Barrera,R,R,11,25,1985
451573,Sebastien,Boucher,L,R,10,19,1981
453008,William,Penniall,B,R,09,03,1983
517431,Gonzalo,Gonzalez,R,R,07,10,1989
430583,Jason,Bartlett,R,R,10,30,1979
459765,Matthew,Singleton,R,R,1,25,1983
429280,Nate,Bland,L,L,12,27,1974
543962,Mike,Zuanich,L,R,07,10,1986
445178,Matthew,Lane,R,R,8,17,1984
517049,Kevin,Acosta,R,R,04,15,1989
450169,Pedro,Rayo,R,R,5,06,1984
543394,Michael,Kenney,R,R,08,16,1986
434560,Eude,Brito,L,L,8,19,1978
543397,Tim,Kiely,R,R,08,26,1985
543390,James,Keithley,R,R,02,18,1987
450351,C. J.,Wilson,L,L,11,18,1980
461793,Carlos,Duran,L,L,12,27,1982
543330,Sean,Hoorelbeke,R,R,05,26,1985
543398,John,Killen,L,L,08,20,1990
598773,Chase,Boruff,L,R,07,27,1988
476173,James,Ehlert,R,R,11,02,1987
470238,Michael,Sandoval,R,R,07,08,1981
519385,Nathan,Vineyard,L,L,10,03,1988
500885,Imer,Suarez,R,R,9,24,1986
400290,Austin,Kearns,R,R,5,20,1980
430942,Randy,Williams,L,L,9,18,1975
115832,Roberto,Hernandez,R,R,11,11,1964
571852,David,Kington,R,R,12,01,1987
571853,Austin,Kirk,L,L,05,22,1990
465674,Pedro,Ciriaco,R,R,9,27,1985
571857,Colin,Kleven,R,R,04,15,1991
571854,Nick,Kirk,L,L,12,16,1986
465679,Samuel,Deduno,R,R,7,02,1983
576808,Luis,Soto,R,R,08,22,1989
112031,Hector,Carrasco,R,R,10,22,1969
112030,Giovanni,Carrara,R,R,3,04,1968
543174,Eric,Fornataro,R,R,01,02,1988
546415,Diomedes,Garcia,R,R,08,13,1985
543176,Zachary,Foster,R,R,05,24,1987
543178,Justin,Freeman,R,R,10,22,1986
543179,Wesley,Freeman,R,R,01,29,1990
112039,Matias,Carrillo,L,L,2,24,1963
584180,Roberto,Valencia,R,R,1,21,1988
522068,Jose,Bonilla,R,R,08,04,1988
532960,Ricardo,Sandoval,L,L,11,10,1979
150023,Gabe,Molina,R,R,5,3,1975
217096,Barry,Zito,L,L,5,13,1978
597293,Kyle,Lusson,R,R,1,19,1988
456522,Drew,Bigda,R,L,5,16,1983
519102,Cory,Page,R,R,10,18,1989
456523,John,Bouman,R,R,8,30,1982
472542,Adolfito,Garcia,R,R,1,31,1985
452005,William,Rodriguez,L,L,5,08,1984
518988,Lee,Martin,R,R,05,28,1986
452007,Jose,Brito,L,L,6,17,1984
458013,Walter,Olmstead,B,R,12,5,1980
452001,Anderson,Tavares,R,R,2,14,1982
542896,Jay,Austin,L,L,08,10,1990
518980,Matt,Mangini,L,R,12,21,1985
518982,Gregory,Mann,L,R,07,21,1989
452009,Rainer,Feliz,R,R,3,22,1983
518984,David,Marks,L,R,03,23,1987
467157,Brad,Beck,L,L,1,10,1985
518986,Andres,Marrero,R,R,07,08,1988
463539,Abel,Martinez,R,R,4,15,1977
452166,Thomas,Lyons,R,R,3,22,1983
435625,Nate,Schierholtz,L,R,2,15,1984
150137,Paul,Hoover,R,R,4,14,1976
541602,Dimas,Ponce,R,R,01,22,1991
452167,Julian,Benavidez,R,R,4,14,1982
434683,Bill,McCarthy,R,R,12,02,1979
434682,Luis,Hernandez,B,R,6,26,1984
434681,Pete,Orr,L,R,6,08,1979
434680,Macay,McBride,L,L,10,24,1982
489405,Matthew,Wallach,L,R,02,17,1986
455137,Jacobo,Meque,L,L,10,01,1983
516472,Francisco,Arcia,B,R,09,14,1989
454541,J. R.,Pickens,L,R,6,22,1980
462102,Thomas,Hanson,R,R,8,28,1986
456034,David,Price,L,L,08,26,1985
455549,Carlos,Belliard,L,L,11,4,1972
435501,Danny,Sandoval,R,R,4,07,1979
517065,Stalyn,Valdez,R,R,11,14,1989
501256,Adair,Betegon,R,R,10,22,1988
472560,Jose,Felix,R,R,11,22,1985
452149,Bryan,Bass,B,R,4,12,1982
472562,Carlos,Fajardo,L,L,2,21,1985
472563,Xavier,Hernandez,R,R,7,03,1986
472565,Herman,Colmenarez,R,R,11,20,1986
472566,Jose,Salazar,R,R,7,07,1986
472567,Wilmer,Charagua,R,R,7,31,1986
519386,Jeremy,Vinyard,R,R,08,10,1988
472569,Norberto,Ortiz,R,R,1,19,1985
425346,Carlos,Rivera,L,L,6,10,1978
501254,Gari,Tavarez,R,R,10,26,1987
517062,Juan,Oramas,L,L,05,11,1990
516753,Miguel,Gonzalez,R,R,10,30,1989
462942,Andy,Santana,L,L,8,17,1983
521029,Michael,Mayer,L,L,05,01,1984
517060,Pedro,Hernandez,L,L,04,12,1989
407915,Mike,Neu,B,R,3,9,1978
407914,Mario,Valenzuela,R,R,3,10,1977
407911,Frank,Francisco,R,R,9,11,1979
407910,Keith,Reed,R,R,10,08,1978
407913,Jim,Deschaine,R,R,9,18,1977
506924,Stephen,Cardullo,R,R,08,31,1987
407919,Mike,Nannini,R,R,8,09,1980
407918,Kevin,Hooper,R,R,12,07,1976
516750,Nestor,Castillo,B,R,10,24,1989
506925,Danny,Rosen,R,R,05,17,1985
431169,Tim,Whittaker,R,R,1,4,1979
431165,Spike,Lundberg,B,R,5,04,1977
431164,Tyler,Johnson,B,L,6,07,1981
431167,Larry,Broadway,L,L,12,17,1980
501388,Ramon,Asencio,L,L,6,04,1987
431161,Nick,Trzesniak,R,R,11,19,1980
431160,Jon,Knott,R,R,8,04,1978
572033,Josh,Phegley,R,R,02,12,1988
431162,Tim,Stauffer,R,R,6,02,1982
517462,Miguel,Moreno,R,R,1,9,1990
542428,Reymond,Nunez,R,R,09,25,1990
573208,Michael,Thompson,L,R,08,28,1986
449898,James,Gilbert,R,R,4,02,1985
449899,Trevion,Griffin,R,R,11,08,1984
542421,Gerald,Rojas,R,R,02,19,1991
573204,Caleb,Thielbar,L,R,01,31,1987
449894,James,Cooper,R,R,2,12,1982
449895,Andrew,Darnell,R,R,7,15,1986
542425,Juan,Heredia,L,L,01,20,1989
573200,Aaron,Terry,R,R,12,28,1986
573203,Jeffrey,Tezak,B,R,02,23,1986
573202,Ricky,Testa,R,R,04,08,1987
112526,Bartolo,Colon,R,R,5,24,1973
150319,Josh,Fogg,R,R,12,13,1976
150317,Joe,Crede,R,R,4,26,1978
570891,Hector,Jacobo,R,R,09,15,1989
495671,Oswaldo,Salazar,R,R,10,24,1985
150312,Kevin,Beirne,L,R,01,01,1974
570892,George,Drullard,R,R,09,27,1991
592454,Thomas,Kahnle,R,R,08,07,1989
515058,Jean,Tome,R,R,09,05,1989
592452,Charles,Kaalekahi,B,R,05,13,1992
449096,Justin,Mallett,R,R,11,11,1981
449097,Jonathan,Papelbon,R,R,11,23,1980
449094,Jered,Liebeck,R,R,1,27,1981
543276,Troy,Hanzawa,R,R,09,12,1985
503800,Pedro,Vidal,R,R,7,31,1987
449090,Micah,Furtado,L,R,6,09,1982
449091,Matt,Lauderdale,R,R,4,14,1981
460207,Mike,Hernandez,L,L,4,08,1981
502233,Kyle,Haas,R,R,08,20,1987
467520,Argelis,Nunez,R,R,10,25,1981
592685,Drew,Robinson,L,R,04,20,1992
544709,Chao-Ting,Tang,L,R,10,12,1987
571588,Timothy,Crabbe,R,R,02,20,1988
499800,Eric,Harryman,R,R,10,26,1984
450764,Sean,Richardson,R,R,10,2,1983
450765,Matt,Edwards,R,R,3,6,1983
593588,Josmar,Cordero,R,R,9,10,1991
593589,Railing,Feliz,R,R,7,17,1991
466936,Albenis,Castillo,R,R,12,24,1983
593580,Dario,Beltre,R,R,11,19,1992
456390,Michael,Hall,L,L,5,20,1985
593582,Abel,De Los Santos,R,R,11,21,1992
593851,Luis,Polanco,R,R,9,30,1991
593584,Witer,Jimenez,B,R,4,12,1989
456394,Estee,Harris,L,R,1,08,1985
489076,Corey,Madden,R,R,3,30,1984
489077,John,Madden,R,R,12,02,1982
124209,Matt,Whiteside,R,R,8,08,1967
501951,Jay,Heafner,R,R,1,01,1984
542873,Clayton,Allison,R,R,10,10,1985
501953,Tyler,Mach,R,R,12,11,1984
501954,Osvaldo,Martinez,R,R,5,07,1988
501955,Joba,Chamberlain,R,R,09,23,1985
468239,Darwin,Soto,R,R,1,15,1982
501957,Christopher,Tillman,R,R,4,15,1988
501958,Carmine,Giardina,L,L,02,20,1988
501959,Shelby,Ford,B,R,12,15,1984
501776,Ferdinand,Willians,R,R,3,04,1987
501777,Dani,Arias,B,R,8,24,1987
501770,Alberto,Castillo,R,R,9,03,1985
473275,Lucas,Montero,B,R,10,18,1984
501772,Stalin,Garcia,B,R,4,06,1987
501773,Radhames,Vallejo,R,R,1,03,1987
434878,Andrew,Sisco,L,L,1,13,1983
434879,Angel,Garcia,R,R,10,28,1983
444949,Ben,Jones,R,R,7,03,1981
598766,Dionis,Hinojosa,R,R,08,14,1990
444946,Raymond,Jeffords,R,R,11,04,1984
520869,Paul,Vazquez,R,R,1,1,1950
444942,Gregory,Isaacson,L,R,2,18,1982
444941,Austin,Hyatt,R,R,05,23,1986
444940,Blake,Honey,R,R,12,24,1985
489383,Travis,Tully,L,L,1,31,1984
489380,Matthew,Trent,R,R,8,07,1982
489381,Skyler,Tripp,L,L,10,10,1986
489386,Carl,Uhl,B,L,04,02,1987
458154,Bret,Berglund,R,R,12,09,1982
456645,Joseph,Wilson,L,L,8,2,1982
458156,James,Morris,L,L,6,03,1983
458159,Mike,Pete,L,L,1,29,1983
458158,Joshua,Palm,R,R,6,13,1983
489389,Brian,Valichka,R,R,8,21,1983
519005,Michael,McDade,B,R,05,08,1989
458938,Clay,Blevins,L,R,5,1,1983
445177,Deunte,Heath,R,R,8,28,1985
491698,Juan,Diaz,R,R,3,13,1987
518925,Travis,Lawler,R,R,06,13,1988
519003,Patrick,McCoy,L,L,08,03,1988
572689,Chase,Austin,R,R,12,04,1987
542871,Derrick,Alfonso,R,R,07,06,1985
519002,Eryk,McConnell,R,R,07,29,1985
453517,Jon,Hunton,R,R,11,30,1982
519001,Jeffery,McCollum,R,R,09,25,1985
446952,Luis,Munoz,R,R,1,10,1982
518492,Caleb,Brewer,R,R,02,02,1989
446950,Gerry,Oakes,L,R,4,29,1982
571886,Matthew,Leonard,L,L,09,02,1988
571070,Luis,Cedeno,R,R,07,02,1992
121258,Joe,Roa,R,R,10,11,1971
571072,Ramon,Taveras,L,L,05,06,1991
571073,Dreily,Guerrero,B,R,10,12,1990
121250,Mariano,Rivera,R,R,11,29,1969
121252,Ruben,Rivera,R,R,11,14,1973
117763,Kerry,Ligtenberg,R,R,5,11,1971
468531,Concepcion,Valerio,R,R,8,28,1986
488657,Brent,Allar,R,R,3,01,1985
592186,Tyler,Burnett,L,R,05,09,1989
592185,Daniel,Burkhart,L,R,03,06,1989
592184,Brian,Burke,R,R,07,28,1986
488653,Joe,Agreste,L,L,4,10,1987
488652,Miguel,Abreu,R,R,11,14,1984
488651,Adam,Abraham,R,R,03,27,1987
519008,T. J.,McFarland,L,L,06,08,1989
516758,Miguel,Alvarez,R,R,08,27,1989
488658,Cody,Allen,R,R,9,19,1986
501201,Jose,Batista,R,R,5,24,1988
449875,Zachary,Minor,R,R,8,4,1979
543126,Brad,Dydalewicz,L,L,03,24,1990
463029,Julio,Ramirez,R,R,10,30,1984
113240,David,Dellucci,L,L,10,31,1973
489924,David,Parker,R,R,12,05,1982
489922,Rich,Janeway,L,R,7,22,1981
489923,Greg,McCarthy,R,R,5,10,1983
455068,Jarod,Rine,L,R,11,14,1981
489921,Matt,Pena,L,L,7,30,1982
455066,Chris,Goodman,R,R,11,9,1981
455064,Chris,Durbin,R,R,9,08,1981
455065,Christopher,Turner,R,R,12,02,1983
488965,Ronald,Hill,R,R,11,29,1982
121074,Edgar,Renteria,R,R,8,07,1975
455060,John,Hurd,R,R,1,29,1983
455061,Trey,Johnston,R,R,7,04,1985
466349,Jose,Yens,R,R,10,16,1982
471911,Carlos,Carrasco,R,R,3,21,1987
543035,Jason,Codiroli,L,L,01,20,1987
491140,Chris,Brennan,L,L,12,05,1982
518404,Drew,Anderson,R,R,04,22,1984
518405,Peter,Andrelczyk,R,R,11,10,1985
457512,Ryan,Trytten,R,R,5,10,1981
518407,Carmen,Angelini,R,R,09,22,1988
518401,Denny,Almonte,B,R,09,24,1988
518402,Ricky,Alvarez,R,R,02,07,1989
457517,Guilder,Rodriguez,B,R,7,24,1983
457519,Geoff,McCallum,L,R,11,22,1977
518408,Matthew,Angle,L,R,09,10,1985
441895,Melvin,Pizzaro,L,L,3,16,1978
133120,Jason,Wood,R,R,12,16,1969
542443,Starlin,Gerson,R,R,08,26,1988
597912,Vladimir,Martinez,B,R,6,26,1992
542442,Danny,Vicioso,R,R,10,27,1988
491538,Richard,Cormier,B,R,3,17,1983
463328,Claudio,Moreno,R,R,,,
455602,Dustin,Yount,L,R,10,27,1982
455603,Andy,Mitchell,R,R,9,10,1978
455606,David,Bacani,R,R,7,30,1979
455605,J.,Martin,R,R,1,02,1983
474249,Ryan,Jackson,R,R,05,10,1988
570872,Juan,Martin,R,R,05,12,1990
501728,Juan,Jaquez,R,R,11,07,1987
593700,Alen,Hanson,B,R,10,22,1992
122784,Shannon,Stewart,R,R,2,25,1974
467158,Roberto,Sotolongo,R,R,8,18,1982
572791,Blake,Crosby,R,R,09,11,1984
572792,Conner,Crumbliss,R,L,04,19,1987
593701,Luis,Urena,R,R,8,21,1992
572794,Robert,Cummings,R,R,08,14,1987
572795,Robert,Currie,R,R,04,29,1987
534743,Kevin,Moran,R,R,07,07,1989
554349,Melvin,Rosario,R,R,11,02,1990
572798,Kevin,David,R,R,04,10,1988
572799,Tony,Davis,B,L,01,16,1988
477054,Trayvon,Robinson,R,R,9,01,1987
491880,Daniel,Stevens,L,L,06,08,1985
150337,Kip,Wells,R,R,4,21,1977
488685,Eric,Basurto,R,R,04,17,1986
516809,Junior,Lake,R,R,03,27,1990
522008,Angel,Cruz,R,R,04,25,1988
516800,Quintin,De Cuba,R,R,09,09,1987
516807,Edward,Guzman,R,R,09,13,1989
516804,Jairo,Castillo,R,R,01,09,1989
554348,Faustino,Oguisten,R,R,01,17,1991
570879,Randol,Rojas,R,R,09,28,1990
594930,Jason,Mitchell,R,R,03,13,1988
570249,Samuel,Gonzalez,R,R,02,24,1989
594933,Wade,Moore,L,R,12,27,1987
594934,Michael,Mosby,R,R,10,30,1989
594935,Jason,Mowry,L,R,10,16,1989
594937,Chad,Mozingo,L,L,09,03,1988
594938,Todd,Muecklisch,R,R,07,09,1988
594939,Adam,Muenster,B,R,04,23,1987
570242,Melvin,Rosa,R,R,09,05,1987
570243,Yilver,Sanchez,R,R,07,31,1990
570244,Richard,Leyba,L,L,10,25,1991
570245,Hector,Suarez,B,R,05,05,1992
570246,Francisco,Turbi,R,R,02,19,1988
570247,Roberto,Vargas,R,R,11,08,1991
542964,Jon,Bravo,L,L,08,23,1986
542966,Beau,Brett,L,L,07,14,1989
542967,Blake,Brewer,R,R,03,02,1990
542960,Brad,Brach,R,R,04,12,1986
542961,Dustin,Brader,R,R,11,13,1985
542963,Robert,Brantly,L,R,07,14,1989
434663,Leo,Nunez,R,R,8,14,1983
572863,Dustin,Garneau,R,R,08,13,1987
572860,Tyler,Gagnon,R,R,03,22,1989
541629,Pedro,Gomez,R,R,05,10,1991
542968,Daniel,Brewer,R,R,07,19,1987
542969,Markus,Brisker,R,R,08,21,1990
572864,Joshua,Garton,L,R,04,27,1988
237346,Brian,Falkenborg,R,R,1,18,1978
439312,Andrew,Beattie,B,R,2,28,1978
543614,Ryan,O'Shea,L,R,05,29,1986
150000,Nelson,Castro,R,R,6,4,1976
543616,Daniel,Osterbrock,R,L,01,27,1987
543611,Daniel,Ortiz,L,L,01,05,1990
472541,Leonardo,Huches,R,R,11,09,1985
543613,Zack,Osborne,R,R,05,09,1988
543612,Richard,Orton,L,R,09,07,1986
542635,Deiber,Sanchez,R,R,03,27,1989
595180,Robert,Dickmann,L,L,12,25,1986
542637,Jorge,Minyeti,B,R,11,07,1990
542630,Juan,Herrera,R,R,08,21,1991
